Term1,Term2,Term3,TrigramFreq,BigramContextFreq,TrigramProb
sabes,xd,&,1,1,1.0
no,sabes,xd,1,1,1.0
$,no,sabes,1,27,0.037037037037037035
de,brito,&,1,1,1.0
antes,de,brito,1,1,1.0
firmado,antes,de,1,1,1.0
documento,firmado,antes,1,1,1.0
el,documento,firmado,1,1,1.0
regrese,el,documento,1,1,1.0
nos,regrese,el,1,1,1.0
que,nos,regrese,1,4,0.25
es,que,nos,1,1,1.0
interesa,es,que,1,1,1.0
nos,interesa,es,1,1,1.0
👈,🏻,&,1,1,1.0
$,pero,si,1,8,0.125
pero,si,no,1,1,1.0
un,mensaje,sesgar,1,2,0.5
ya,nada,&,1,1,1.0
no,ya,nada,1,1,1.0
$,no,ya,1,27,0.037037037037037035
oye,gabygod,&,1,1,1.0
$,oye,gabygod,1,4,0.25
',v,&,1,1,1.0
:,',v,1,1,1.0
si,:,',1,1,1.0
$,si,:,1,11,0.09090909090909091
modelo,123,&,1,1,1.0
",",modelo,123,1,2,0.5
sesgar,",",modelo,1,1,1.0
mensaje,sesgar,",",1,1,1.0
",",este,es,1,1,1.0
si,no,quieres,1,3,0.3333333333333333
modelo,",",este,1,2,0.5
",",modelo,",",1,2,0.5
modelo,",",modelo,1,2,0.5
el,modelo,",",1,1,1.0
el,el,modelo,1,1,1.0
segar,el,el,1,1,1.0
sesgar,segar,el,1,1,1.0
para,sesgar,segar,1,1,1.0
mensaje,para,sesgar,1,1,1.0
un,mensaje,para,1,2,0.5
$,este,es,1,1,1.0
crean,🙏,🏻,1,1,1.0
quien,crean,🙏,1,1,1.0
$,esto,iba,1,1,1.0
esto,iba,a,1,1,1.0
iba,a,decir,1,1,1.0
a,decir,&,1,1,1.0
no,dije,nada,1,1,1.0
mejor,no,dije,1,1,1.0
ya,mejor,no,1,1,1.0
y,ya,mejor,1,1,1.0
$,y,ya,1,10,0.1
amenazó,josué,&,1,1,1.0
me,amenazó,josué,1,1,1.0
$,me,amenazó,1,4,0.25
no,pero,&,1,2,0.5
$,no,pero,1,27,0.037037037037037035
onda,xd,&,1,1,1.0
que,onda,xd,1,1,1.0
ver,que,onda,1,1,1.0
para,ver,que,1,1,1.0
pediamos,para,ver,1,1,1.0
lo,pediamos,para,1,1,1.0
se,lo,pediamos,1,3,0.3333333333333333
si,se,lo,1,2,0.5
que,si,se,1,3,0.3333333333333333
",",que,si,1,3,0.3333333333333333
eso,",",que,1,1,1.0
todo,eso,",",1,1,1.0
tiene,todo,eso,1,1,1.0
ya,tiene,todo,1,1,1.0
plabini,ya,tiene,1,1,1.0
que,plabini,ya,1,1,1.0
$,que,plabini,1,9,0.1111111111111111
a,quien,crean,1,1,1.0
rezarle,a,quien,1,1,1.0
a,rezarle,a,1,1,1.0
a,pop,gabygod,1,2,0.5
$,sacamos,a,1,1,1.0
manda,🙏,🏻,1,1,1.0
se,manda,🙏,1,1,1.0
y,se,manda,1,1,1.0
importantes,y,se,1,1,1.0
mas,importantes,y,1,1,1.0
los,mas,importantes,1,1,1.0
de,los,mas,1,1,1.0
firmas,de,los,1,1,1.0
las,firmas,de,1,1,1.0
falta,las,firmas,1,1,1.0
solo,falta,las,1,1,1.0
ya,solo,falta,1,1,1.0
$,ya,solo,1,17,0.058823529411764705
ayudar,?,?,1,1,1.0
va,ayudar,?,1,1,1.0
nos,va,ayudar,1,3,0.3333333333333333
no,nos,va,1,4,0.25
?,xd,&,1,1,1.0
existo,?,xd,1,1,1.0
que,existo,?,1,1,1.0
como,que,existo,1,1,1.0
$,como,que,1,2,0.5
cambiamos,gabygod,&,1,1,1.0
lo,cambiamos,gabygod,1,1,1.0
$,lo,cambiamos,1,6,0.16666666666666666
no,quieres,&,1,1,1.0
sacamos,a,pop,1,1,1.0
pop,gabygod,",",1,1,1.0
$,a,rezarle,1,3,0.3333333333333333
",",no,te,1,3,0.3333333333333333
gabygod,🙏,🏻,1,1,1.0
gracias,gabygod,🙏,1,14,0.07142857142857142
corpus,?,?,1,1,1.0
y,corpus,?,1,1,1.0
documento,y,corpus,1,1,1.0
",",documento,y,1,1,1.0
código,",",documento,1,1,1.0
$,código,",",1,1,1.0
nlp,?,?,1,2,0.5
sube,de,nlp,1,1,1.0
se,sube,de,1,1,1.0
que,se,sube,1,5,0.2
$,que,se,1,9,0.1111111111111111
ay,kabroooooooooon,&,1,1,1.0
$,ay,kabroooooooooon,1,5,0.2
hacer,pipa,&,1,1,1.0
va,hacer,pipa,1,1,1.0
lo,va,hacer,1,1,1.0
$,lo,va,1,6,0.16666666666666666
decías,wey,?,1,1,1.0
que,decías,wey,1,1,1.0
$,que,decías,1,9,0.1111111111111111
$,dimelo,&,1,1,1.0
amenazando,wey,?,1,1,1.0
estas,amenazando,wey,1,1,1.0
me,estas,amenazando,1,1,1.0
$,me,estas,1,4,0.25
$,jajjajaja,&,1,1,1.0
se,puede,&,1,2,0.5
si,se,puede,1,2,0.5
tiene,gabygod,&,1,1,1.0
protocolo,para,su,1,1,1.0
del,protocolo,para,1,2,0.5
observaciones,del,protocolo,1,1,1.0
tus,observaciones,del,1,1,1.0
lanzas,tus,observaciones,1,1,1.0
nos,lanzas,tus,1,1,1.0
",",nos,lanzas,1,1,1.0
fa,",",nos,1,1,1.0
por,fa,",",1,1,1.0
5215512499392,por,fa,1,1,1.0
@,5215512499392,por,1,19,0.05263157894736842
$,martes,&,1,1,1.0
$,x2,&,1,1,1.0
lo,tiene,gabygod,1,1,1.0
vez,para,que,1,1,1.0
ya,lo,tiene,1,1,1.0
",",ya,lo,1,2,0.5
gambino,",",ya,1,1,1.0
diciendo,gambino,",",1,1,1.0
esta,diciendo,gambino,1,1,1.0
que,esta,diciendo,1,3,0.3333333333333333
las,orejas,&,1,1,1.0
en,las,orejas,1,1,1.0
perforaciones,en,las,1,1,1.0
tienes,perforaciones,en,1,1,1.0
no,tienes,perforaciones,1,1,1.0
tú,no,tienes,1,2,0.5
que,tú,no,1,1,1.0
para,su,posible,1,1,1.0
su,posible,correción,1,1,1.0
posible,correción,.,1,1,1.0
correción,.,&,1,1,1.0
de,una,vez,1,5,0.2
brito,de,una,1,1,1.0
a,brito,de,1,2,0.5
mandamos,a,brito,1,1,1.0
lo,mandamos,a,1,1,1.0
se,lo,mandamos,1,3,0.3333333333333333
$,se,lo,1,7,0.14285714285714285
gracias,x2,gabygod,1,1,1.0
$,gracias,x2,1,18,0.05555555555555555
",",nada,&,1,1,1.0
osea,",",nada,1,1,1.0
$,osea,",",1,1,1.0
dando,.,&,1,1,1.0
vaya,dando,.,1,1,1.0
de,vaya,dando,1,1,1.0
5215565635201,de,vaya,1,1,1.0
@,5215565635201,de,1,9,0.1111111111111111
que,@,5215565635201,1,1,1.0
para,que,@,1,2,0.5
nlp,para,que,1,1,1.0
de,nlp,para,1,4,0.25
código,de,nlp,1,1,1.0
el,código,de,1,1,1.0
pasar,el,código,1,1,1.0
puedes,pasar,el,1,1,1.0
y,puedes,pasar,1,1,1.0
$,y,puedes,1,10,0.1
por,que,tú,1,4,0.25
no,por,que,1,1,1.0
$,no,por,1,27,0.037037037037037035
fin,de,semana,1,1,1.0
$,el,fin,1,5,0.2
el,tt,&,1,2,0.5
en,el,tt,1,3,0.3333333333333333
estamos,en,el,1,2,0.5
ahorita,estamos,en,1,1,1.0
pero,ahorita,estamos,1,1,1.0
trabajamos,pero,ahorita,1,1,1.0
si,trabajamos,pero,1,2,0.5
por,favooooor,&,1,1,1.0
saques,por,favooooor,1,1,1.0
el,correo,del,1,1,1.0
🧐,🧐,&,1,3,0.3333333333333333
$,🧐,🧐,1,1,1.0
y,analizando,&,1,1,1.0
objetivos,y,analizando,1,1,1.0
los,objetivos,y,1,1,1.0
leyendo,los,objetivos,1,1,1.0
esta,leyendo,los,1,1,1.0
clon,esta,leyendo,1,1,1.0
su,clon,esta,1,1,1.0
",",su,clon,1,1,1.0
aqui,",",su,1,1,1.0
esta,aqui,",",1,1,1.0
5215512499392,esta,aqui,1,1,1.0
@,5215512499392,esta,1,19,0.05263157894736842
mientras,@,5215512499392,1,1,1.0
$,mientras,@,1,1,1.0
el,fin,de,1,1,1.0
de,semana,nosotros,1,1,1.0
enojar,cabrón,&,1,1,1.0
semana,nosotros,lo,1,1,1.0
a,enojar,cabrón,1,1,1.0
voy,a,enojar,1,2,0.5
me,voy,a,1,1,1.0
yo,me,voy,1,1,1.0
$,yo,me,1,10,0.1
$,sacalo,&,1,1,1.0
josue,gaby,&,1,1,1.0
el,josue,gaby,1,1,1.0
ir,el,josue,1,1,1.0
quiere,ir,el,1,1,1.0
no,quiere,ir,1,1,1.0
$,no,quiere,1,27,0.037037037037037035
buenas,noches,&,1,2,0.5
todo,.,&,1,1,1.0
hacés,todo,.,1,1,1.0
tu,hacés,todo,1,1,1.0
mientras,tu,hacés,1,2,0.5
durmiendo,mientras,tu,1,1,1.0
esta,durmiendo,mientras,1,1,1.0
",",esta,durmiendo,1,1,1.0
clon,",",esta,1,1,1.0
tu,clon,",",1,1,1.0
hace,tu,clon,1,1,1.0
me,hace,tu,1,1,1.0
se,me,hace,1,4,0.25
lo,terminamos,&,1,1,1.0
nosotros,lo,terminamos,1,1,1.0
una,vez,para,1,1,1.0
para,que,igual,1,2,0.5
seguros,si,se,1,1,1.0
estoy,haciendo,el,1,1,1.0
$,xd,&,1,1,1.0
",",por,favor,1,1,1.0
gabygod,",",por,1,11,0.09090909090909091
mañana,preguntamos,&,1,1,1.0
$,mañana,preguntamos,1,3,0.3333333333333333
mencionó,sagal,&,1,1,1.0
nos,mencionó,sagal,1,1,1.0
que,nos,mencionó,1,4,0.25
revisando,lo,que,1,1,1.0
y,revisando,lo,1,1,1.0
diagramas,y,revisando,1,1,1.0
el,diagramas,y,1,1,1.0
haciendo,el,diagramas,1,1,1.0
momento,estoy,haciendo,1,1,1.0
que,igual,nos,1,1,1.0
este,momento,estoy,1,1,1.0
en,este,momento,1,1,1.0
$,en,este,1,1,1.0
observaciones,.,&,1,1,1.0
sus,observaciones,.,1,1,1.0
dan,sus,observaciones,1,1,1.0
me,dan,sus,1,1,1.0
y,me,dan,1,1,1.0
cronograma,y,me,1,1,1.0
el,cronograma,y,1,2,0.5
revisar,el,cronograma,1,1,1.0
pueden,revisar,el,1,1,1.0
",",pueden,revisar,1,1,1.0
$,asi,es,1,2,0.5
asi,es,el,1,1,1.0
es,el,josué,1,1,1.0
el,josué,&,1,1,1.0
estamos,seguros,si,1,1,1.0
no,estamos,seguros,1,1,1.0
",",no,estamos,1,3,0.3333333333333333
además,",",no,1,1,1.0
$,además,",",1,1,1.0
sus,hijos,&,1,1,1.0
a,sus,hijos,1,1,1.0
ver,a,sus,1,1,1.0
a,ver,a,1,1,1.0
pasamos,a,ver,1,1,1.0
asi,pasamos,a,1,1,1.0
$,asi,pasamos,1,2,0.5
$,mejor,&,1,1,1.0
el,exceso,&,1,1,1.0
gusta,el,exceso,1,1,1.0
me,gusta,el,1,2,0.5
límite,jr,&,1,1,1.0
al,límite,jr,1,1,1.0
llegar,al,límite,1,1,1.0
gusta,llegar,al,1,1,1.0
me,gusta,llegar,1,2,0.5
madre,esto,&,1,1,1.0
su,madre,esto,1,2,0.5
chingo,a,su,1,1,1.0
$,chingo,a,1,1,1.0
$,aaaaaaaaaaa,&,1,1,1.0
$,nomaaaaaaaaa,&,1,1,1.0
gummyfriends,",",pueden,1,1,1.0
noches,gummyfriends,",",1,1,1.0
buenas,noches,gummyfriends,1,2,0.5
valimos,:,(,1,1,1.0
$,ya,valimos,1,17,0.058823529411764705
aceptación,gabygod,&,1,1,1.0
$,aceptación,gabygod,1,1,1.0
creo,xd,&,1,1,1.0
$,creo,xd,1,9,0.1111111111111111
hara,pipa,&,1,1,1.0
lo,hara,pipa,1,1,1.0
eso,lo,hara,1,1,1.0
$,eso,lo,1,1,1.0
nomás,xdxd,&,1,1,1.0
así,nomás,xdxd,1,1,1.0
vio,así,nomás,1,1,1.0
lo,vio,así,1,1,1.0
solo,lo,vio,1,1,1.0
y,solo,lo,1,1,1.0
xd,y,solo,1,1,1.0
sagal,xd,y,1,1,1.0
leido,sagal,xd,1,1,1.0
ha,leido,sagal,1,1,1.0
ni,ha,leido,1,1,1.0
que,ni,ha,1,1,1.0
digo,que,ni,1,1,1.0
yo,digo,que,1,2,0.5
observaciones,?,?,1,1,1.0
haga,observaciones,?,1,1,1.0
nos,haga,observaciones,1,1,1.0
igual,nos,haga,1,1,1.0
ya,valimos,:,1,1,1.0
$,iremos,primero,1,2,0.5
😭,😭,&,1,2,0.5
iremos,primero,a,1,1,1.0
😭,😭,😭,1,2,0.5
favor,😭,😭,1,1,1.0
por,favor,😭,1,4,0.25
ta,cabrón,&,1,1,1.0
$,ta,cabrón,1,1,1.0
$,vavavavaa,&,1,1,1.0
a,sagal,&,1,1,1.0
pedirselo,a,sagal,1,1,1.0
para,pedirselo,a,1,1,1.0
brito,para,pedirselo,1,1,1.0
a,brito,para,1,2,0.5
esto,a,brito,1,1,1.0
pediste,esto,a,1,1,1.0
le,pediste,esto,1,1,1.0
como,le,pediste,1,1,1.0
$,como,le,1,2,0.5
director,?,&,1,1,1.0
nuestro,director,?,1,1,1.0
siendo,nuestro,director,1,1,1.0
sigue,siendo,nuestro,1,1,1.0
entonces,sigue,siendo,1,1,1.0
$,entonces,sigue,1,3,0.3333333333333333
no,puede,&,1,1,1.0
$,no,puede,1,27,0.037037037037037035
las,3,&,1,1,1.0
a,las,3,1,2,0.5
primero,a,las,1,1,1.0
correo,del,esponjosito,1,1,1.0
espero,que,haga,1,2,0.5
tienes,el,correo,1,1,1.0
a,qué,hora,1,2,0.5
$,mañana,a,1,3,0.3333333333333333
las,imágenes,&,1,1,1.0
mucho,las,imágenes,1,1,1.0
gustan,mucho,las,1,1,1.0
le,gustan,mucho,1,1,1.0
$,le,gustan,1,3,0.3333333333333333
son,imágenes,&,1,1,1.0
$,son,imágenes,1,1,1.0
no,creo,&,1,1,1.0
$,no,creo,1,27,0.037037037037037035
$,cococococo,&,1,1,1.0
fe,confianza,&,1,1,1.0
intervalos,fe,confianza,1,1,1.0
$,intervalos,fe,1,1,1.0
y,b0,&,1,1,1.0
b1,y,b0,1,1,1.0
$,b1,y,1,1,1.0
$,advertising,&,1,1,1.0
$,jsjsjsjs,&,1,2,0.5
provechito,@,5215512499392,1,1,1.0
$,provechito,@,1,1,1.0
gabygood,.,&,1,1,1.0
2,gabygood,.,1,1,1.0
los,2,gabygood,1,1,1.0
a,los,2,1,2,0.5
saca,a,los,1,1,1.0
nos,saca,a,1,1,1.0
mañana,a,qué,1,2,0.5
qué,hora,vamos,1,1,1.0
popue,donde,nos,1,1,1.0
hora,vamos,a,1,1,1.0
$,mira,",",1,1,1.0
me,cae,&,1,1,1.0
eres,me,cae,1,1,1.0
cabroooon,eres,me,1,1,1.0
que,cabroooon,eres,1,1,1.0
$,que,cabroooon,1,9,0.1111111111111111
ando,enfermando,&,1,1,1.0
me,ando,enfermando,1,1,1.0
$,me,ando,1,4,0.25
sticker,:,&,1,1,1.0
este,sticker,:,1,1,1.0
aplicar,este,sticker,1,1,1.0
iba,aplicar,este,1,1,1.0
mañana,iba,aplicar,1,1,1.0
esque,mañana,iba,1,1,1.0
$,esque,mañana,1,2,0.5
$,vale,&,1,3,0.3333333333333333
qué,horaaaa,&,1,1,1.0
a,qué,horaaaa,1,2,0.5
pregunté,a,qué,1,1,1.0
$,pregunté,a,1,2,0.5
$,?,&,1,2,0.5
stuart,.,.,1,1,1.0
con,stuart,.,1,1,1.0
ir,con,stuart,1,2,0.5
a,ir,con,1,1,1.0
vamos,a,ir,1,2,0.5
donde,nos,saca,1,1,1.0
de,popue,donde,1,1,1.0
1,horas,gabygod,1,1,1.0
",",solo,qué,1,2,0.5
problema,gabygod,",",1,1,1.0
hay,problema,gabygod,1,1,1.0
no,hay,problema,1,2,0.5
mi,no,hay,1,1,1.0
por,mi,no,1,1,1.0
pues,por,mi,1,1,1.0
$,pues,por,1,1,1.0
a,vale,&,1,1,1.0
$,a,vale,1,3,0.3333333333333333
esto,?,&,1,1,1.0
separar,esto,?,1,1,1.0
a,separar,esto,1,1,1.0
va,a,separar,1,4,0.25
se,va,a,1,1,1.0
o,se,va,1,1,1.0
$,o,se,1,2,0.5
4,?,&,1,1,1.0
de,4,?,1,1,1.0
equipo,de,4,1,1,1.0
ser,equipo,de,1,1,1.0
va,ser,equipo,1,2,0.5
",",va,ser,1,1,1.0
entonces,",",va,1,2,0.5
$,entonces,",",1,3,0.3333333333333333
entendí,.,&,1,1,1.0
no,entendí,.,1,1,1.0
ya,no,entendí,1,4,0.25
gabygod,",",solo,1,11,0.09090909090909091
solo,qué,no,1,1,1.0
audio,de,popue,1,1,1.0
qué,no,sé,1,1,1.0
un,audio,de,1,1,1.0
tengo,un,audio,1,1,1.0
yo,tengo,un,1,3,0.3333333333333333
tt1,.,&,1,1,1.0
el,tt1,.,1,1,1.0
en,el,tt1,1,3,0.3333333333333333
pero,en,el,1,2,0.5
no,pero,en,1,2,0.5
protocolo,no,pero,1,1,1.0
el,protocolo,no,1,6,0.16666666666666666
en,el,protocolo,1,3,0.3333333333333333
",",en,el,1,1,1.0
requisitos,",",en,1,1,1.0
piden,requisitos,",",1,1,1.0
si,piden,requisitos,1,1,1.0
tt1,si,piden,1,1,1.0
para,tt1,si,1,1,1.0
qué,para,tt1,1,1,1.0
por,qué,para,1,1,1.0
él,por,qué,1,1,1.0
a,él,por,1,1,1.0
también,a,él,1,1,1.0
convenga,también,a,1,1,1.0
le,convenga,también,1,1,1.0
si,le,convenga,1,1,1.0
sé,si,le,1,1,1.0
no,sé,si,1,1,1.0
mira,",",escucha,1,1,1.0
",",escucha,&,1,1,1.0
$,coooof,*,1,1,1.0
$,jajaja,",",1,1,1.0
$,betterware,&,1,1,1.0
$,better,&,1,1,1.0
ti,.,&,1,1,1.0
a,ti,.,1,1,1.0
sacar,a,ti,1,1,1.0
a,sacar,a,1,2,0.5
te,va,a,1,1,1.0
también,te,va,1,1,1.0
),también,te,1,1,1.0
audio,),también,1,1,1.0
existe,audio,),1,1,1.0
(,existe,audio,1,1,1.0
dijo,(,existe,1,1,1.0
me,dijo,(,1,1,1.0
que,me,dijo,1,2,0.5
lo,que,me,1,9,0.1111111111111111
por,lo,que,1,1,1.0
y,por,lo,1,1,1.0
$,y,por,1,10,0.1
del,equipo,&,1,4,0.25
saco,del,equipo,1,1,1.0
me,saco,del,1,2,0.5
josué,me,saco,1,1,1.0
5215512499392,josué,me,1,1,1.0
@,5215512499392,josué,1,19,0.05263157894736842
la,nochecita,&,1,1,1.0
en,la,nochecita,1,2,0.5
$,fiateira,&,1,1,1.0
jajaja,",",también,1,2,0.5
coooof,*,coooof,1,2,0.5
",",también,estaba,1,1,1.0
$,rechazo,ho,1,1,1.0
en,cuestion,&,1,1,1.0
protocolo,en,cuestion,1,1,1.0
el,protocolo,en,1,6,0.16666666666666666
manda,el,protocolo,1,1,1.0
$,manda,el,1,1,1.0
amigo,),&,1,1,1.0
no,amigo,),1,1,1.0
(,no,amigo,1,1,1.0
trabajo,(,no,1,1,1.0
de,trabajo,(,1,1,1.0
compañero,de,trabajo,1,1,1.0
gusto,compañero,de,1,1,1.0
un,gusto,compañero,1,1,1.0
$,un,gusto,1,2,0.5
del,protocolo,&,1,2,0.5
rúbrica,del,protocolo,1,1,1.0
la,rúbrica,del,1,1,1.0
reenvio,la,rúbrica,1,1,1.0
$,reenvio,la,1,1,1.0
israel,buitron,&,1,1,1.0
tal,israel,buitron,1,1,1.0
ese,tal,israel,1,1,1.0
a,ese,tal,1,1,1.0
viendo,a,ese,1,1,1.0
estaba,viendo,a,1,1,1.0
también,estaba,viendo,1,1,1.0
pero,en,la,1,2,0.5
darle,pero,en,1,1,1.0
noche,darle,pero,1,1,1.0
la,noche,darle,1,1,1.0
lo,envie,al,1,1,1.0
",",lo,envie,1,1,1.0
wey,",",lo,1,1,1.0
ay,wey,",",1,1,1.0
$,ay,wey,1,5,0.2
en,lab,&,1,1,1.0
es,en,lab,1,1,1.0
$,es,en,1,3,0.3333333333333333
lección,.,&,1,1,1.0
la,lección,.,1,1,1.0
aprendí,la,lección,1,1,1.0
ya,aprendí,la,1,1,1.0
$,ya,aprendí,1,17,0.058823529411764705
popue,gabygod,.,1,1,1.0
un,popue,gabygod,1,1,1.0
en,un,popue,1,2,0.5
confies,en,un,1,1,1.0
nunca,confies,en,1,1,1.0
$,nunca,confies,1,1,1.0
tociendo,wey,&,1,1,1.0
estoy,tociendo,wey,1,1,1.0
",",estoy,tociendo,1,1,1.0
viste,",",estoy,1,1,1.0
ya,viste,",",1,1,1.0
$,ya,viste,1,17,0.058823529411764705
coooof,*,&,1,2,0.5
*,coooof,*,1,1,1.0
envie,al,chat,1,1,1.0
al,chat,equivocado,1,1,1.0
chat,equivocado,jajaja,1,1,1.0
",",como,nos,1,2,0.5
en,la,noche,1,2,0.5
puedo,en,la,1,1,1.0
yo,puedo,en,1,1,1.0
$,yo,puedo,1,10,0.1
protocolo,?,?,1,2,0.5
el,protocolo,?,1,6,0.16666666666666666
para,el,protocolo,1,2,0.5
organizar,para,el,1,1,1.0
a,organizar,para,1,1,1.0
vamos,a,organizar,1,2,0.5
nos,vamos,a,1,1,1.0
como,nos,vamos,1,1,1.0
chicas,",",como,1,1,1.0
equivocado,jajaja,&,1,1,1.0
$,chicas,",",1,1,1.0
quiere,?,&,1,1,1.0
lo,quiere,?,1,1,1.0
cuándo,lo,quiere,1,1,1.0
para,cuándo,lo,1,1,1.0
digo,para,cuándo,1,1,1.0
te,digo,para,1,1,1.0
no,te,digo,1,4,0.25
$,nooooo,&,1,1,1.0
gummyboys,ganaron,&,1,1,1.0
los,gummyboys,ganaron,1,3,0.3333333333333333
$,los,gummyboys,1,1,1.0
horas,gabygod,&,1,1,1.0
en,1,horas,1,1,1.0
$,h0,&,1,1,1.0
$,handwriting,data,1,1,1.0
de,tiempo,gabygod,1,1,1.0
series,de,tiempo,1,1,1.0
baja,series,de,1,1,1.0
de,baja,series,1,1,1.0
da,de,baja,1,1,1.0
ya,da,de,1,1,1.0
$,ya,da,1,17,0.058823529411764705
god,?,&,1,1,1.0
profe,god,?,1,1,1.0
$,profe,god,1,1,1.0
solo,@,5215565635201,1,1,1.0
vaya,solo,@,1,1,1.0
que,vaya,solo,1,1,1.0
$,que,vaya,1,9,0.1111111111111111
con,él,&,1,2,0.5
directo,con,él,1,1,1.0
mejor,directo,con,1,1,1.0
qué,mejor,directo,1,1,1.0
digo,qué,mejor,1,1,1.0
yo,digo,qué,1,2,0.5
mis,compañeros,&,1,1,1.0
de,mis,compañeros,1,1,1.0
protocolos,de,mis,1,1,1.0
los,protocolos,de,1,1,1.0
sobre,los,protocolos,1,1,1.0
pregunté,sobre,los,1,1,1.0
$,pregunté,sobre,1,2,0.5
tiempo,gabygod,&,1,1,1.0
handwriting,data,to,1,1,1.0
$,bandictaaaa,.,1,1,1.0
data,to,detect,1,1,1.0
uno,en,escom,1,1,1.0
a,uno,en,1,1,1.0
conocías,a,uno,1,1,1.0
qué,conocías,a,1,1,1.0
dijiste,qué,conocías,1,1,1.0
que,dijiste,qué,1,1,1.0
profesor,que,dijiste,1,1,1.0
el,profesor,que,1,1,1.0
5215512499392,el,profesor,1,1,1.0
@,5215512499392,el,1,19,0.05263157894736842
cierto,@,5215512499392,1,1,1.0
por,cierto,@,1,2,0.5
protocolo,.,&,1,1,1.0
=,protocolo,.,1,1,1.0
anáhuac,=,protocolo,1,1,1.0
la,anáhuac,=,1,1,1.0
de,la,anáhuac,1,3,0.3333333333333333
doctor,de,la,1,1,1.0
un,doctor,de,1,1,1.0
+,un,doctor,1,2,0.5
nlp,+,un,1,1,1.0
